unique_id,concert_id,source_id,scraper_id,venue_id,artist,artist_short,venue,venue_short,date,street_address,city,state_code,zip_code,start_time,end_time,total_description,first_description,quality_score
0,9,2,9,9,Grupo Masato,Grupo Masato,Mississippi Pizza,Mississippi Pizza,2020-01-25,3552 N.Mississippi Ave.,Portland,OR,97227,9:00 pm,12:30 am,,"Grupo Masato is a Portland-based band that plays highly dance-able music from South America. Highlighting the Chicha music that grew out of the late 1960’s where Andean flute music in Peru mixed with Cumbia rhythms from Colombia and were transformed by electric guitars, Fender spring reverb amplifiers, and the discovery of surf music and psychedelic rock.  Chicha music gets its name from a powerful liquor made from fermented corn and pineapple skins. It is uniquely Andean, merging mountain folk melodies, Cumbia rhythms and surf guitar twang into something that is as intoxicating as the beverage it’s named after.  Grupo Masato explores and celebrates this music with a powerful show that will make you want to dance.  No specific dances to learn, so the music is accessible for anyone that shows up and wants to dance.",0
0,9,2,9,9,Casper,Casper,Mississippi Pizza,Mississippi Pizza,2020-01-25,3552 N.Mississippi Ave.,Portland,OR,97227,6:00 pm,8:00 pm,,"Caspar Indie/Folk sounds,About Elijah Klauder: I was born and raised in Portland Oregon surrounded by music and artistry in a sort of black sheep society that ,About Kyra Jean Harr: I grew up in a very small town (around 900 people), participated in chamber choir for about a decade back home. I dabble in piano and guitar but Elijah obviously holds the instrumental talent. I’ve been writing melodies as a form of therapeutic self expression since middle school.",0
0,9,2,9,9,"Alexander Mackenzie & the Causes, S.T.R.E.S.S., Sacred G’s",Alexander Mackenzie & the C...,Mississippi Pizza,Mississippi Pizza,2020-01-24,3552 N.Mississippi Ave.,Portland,OR,97227,9:00 pm,11:55 pm,,"From Research & Development, Emcee dusty Fox is celebrating his new album tonight with this show with a great lineup of hip hop artists.,Alexander Mackenzie & the Causes,,S.T.R.E.S.S. with Harvee Bird,Sacred G’s, , ",0
0,9,2,9,9,Dust & Thirst,Dust & Thirst,Mississippi Pizza,Mississippi Pizza,2020-01-24,3552 N.Mississippi Ave.,Portland,OR,97227,6:30 pm,8:00 pm,,"Dust & Thirst is a local acoustic group that plays a variety of styles from traditional country to bluegrass and recent Americana. They play a fun repertoire of covers.,
Davis Cain – Guitar, Vocals and Songwriter,
Brian Stowe – Banjo,
, , ",0
0,9,2,9,9,"Melissa Crispo, Arbor Daze","Melissa Crispo, Arbor Daze",Mississippi Pizza,Mississippi Pizza,2020-01-23,3552 N.Mississippi Ave.,Portland,OR,97227,8:00 pm,11:00 pm,,"Two Singer, aongwriters",0
0,9,2,9,9,Red Yarn (Kid’s Show),Red Yarn (Kid’s Show),Mississippi Pizza,Mississippi Pizza,2020-01-23,3552 N.Mississippi Ave.,Portland,OR,97227,5:30 pm,6:30 pm,,Red Yarn presents a show for kids of all ages every week.,0
0,9,2,9,9,Kelli Welli (Kids Show),Kelli Welli (Kids Show),Mississippi Pizza,Mississippi Pizza,2020-01-14,3552 N.Mississippi Ave.,Portland,OR,97227,5:30 pm,6:30 pm,,"Kelli Welli is a fun, popular Portland childrens’ performer. Her music is great for toddlers on up.",0
0,9,2,9,9,Lorna Miller (kids show),Lorna Miller (kids show),Mississippi Pizza,Mississippi Pizza,2020-01-13,3552 N.Mississippi Ave.,Portland,OR,97227,4:00 pm,5:00 pm,,Lorna plays music for young children.,0
0,9,2,9,9,"Inkblot Astranaut, Postwar Radio","Inkblot Astranaut, Postwar ...",Mississippi Pizza,Mississippi Pizza,2020-01-12,3552 N.Mississippi Ave.,Portland,OR,97227,8:00 pm,11:00 pm,,,0
0,9,2,9,9,Three for Silver with Human Ottoman: Big Band Show,Three for Silver with Human...,Mississippi Pizza,Mississippi Pizza,2020-01-11,3552 N.Mississippi Ave.,Portland,OR,97227,9:00 pm,12:30 am,,"Three for Silver is group with bass, accordion  and two vocalists and play wholly original music.  Hard to categorize; their songs are influenced by 20’s and 30’s jazz, classical, eastern european gypsy music, blues, folk and much more. ,Tonight the band Human Ottoman joins them with vibraphones, cello and drums.",0
0,9,2,9,9,Michelle Alany & the Mystics: Klezmer Show,Michelle Alany & the Mystic...,Mississippi Pizza,Mississippi Pizza,2020-01-12,3552 N.Mississippi Ave.,Portland,OR,97227,5:00 pm,7:00 pm,,Michelle Alany & the Mystics are an all star Portland band that plays Eastern Klezmer music and Sephardic Music.,0
0,9,2,9,9,Lost Creek bluegrass,Lost Creek bluegrass,Mississippi Pizza,Mississippi Pizza,2020-01-10,3552 N.Mississippi Ave.,Portland,OR,97227,6:30 pm,8:00 pm,,"Local bluegrass band plays a fun dinner show. The band plays classic bluegrass, folk and country songs., ",0
0,9,2,9,9,Pointed Man Band (kids show),Pointed Man Band (kids show...,Mississippi Pizza,Mississippi Pizza,2020-01-11,3552 N.Mississippi Ave.,Portland,OR,97227,4:00 pm,5:00 pm,,Pointed Man Band (Daniel Elliot) brings his energetic songs and stories for the whole family!,0
0,9,2,9,9,Pura Vida Orquestra,Pura Vida Orquestra,Mississippi Pizza,Mississippi Pizza,2020-01-10,3552 N.Mississippi Ave.,Portland,OR,97227,9:00 pm,11:55 pm,,"Salsa music and dancing.,
",0
0,9,2,9,9,Temporary Lesbian Bar,Temporary Lesbian Bar,Mississippi Pizza,Mississippi Pizza,2020-01-9,3552 N.Mississippi Ave.,Portland,OR,97227,8:00 pm,11:30 pm,,"All inclusive event with DJ’s, dancing, conversation.",0
0,9,2,9,9,Jessa Cambell (Kids Show),Jessa Cambell (Kids Show),Mississippi Pizza,Mississippi Pizza,2020-01-7,3552 N.Mississippi Ave.,Portland,OR,97227,5:30 pm,6:30 pm,,Jessa Campbell plays fun songs for kids! And she yodels!,0
0,9,2,9,9,Brown Calvin & friends,Brown Calvin & friends,Mississippi Pizza,Mississippi Pizza,2020-01-5,3552 N.Mississippi Ave.,Portland,OR,97227,8:00 pm,11:30 pm,,Brown Calvin is one of the busiest and most talented keyboarders players in Portland. He is a member of Brown Calculus and Tribe Mars as well as his solo project. Tonight he presents a show with musical friends.,0
0,9,2,9,9,Trio Tsuica (Balkan music),Trio Tsuica (Balkan music),Mississippi Pizza,Mississippi Pizza,2020-01-5,3552 N.Mississippi Ave.,Portland,OR,97227,5:00 pm,7:00 pm,,Traditional Balkan music.,0
0,9,2,9,9,"Spank, Super Secret Band: Funk Night","Spank, Super Secret Band: F...",Mississippi Pizza,Mississippi Pizza,2020-01-4,3552 N.Mississippi Ave.,Portland,OR,97227,9:00 pm,12:00 am,,This funk show features the bands Spank and Super Secret Band.,0
0,9,2,9,9,Train River bluegrass,Train River bluegrass,Mississippi Pizza,Mississippi Pizza,2020-01-3,3552 N.Mississippi Ave.,Portland,OR,97227,6:30 pm,8:00 pm,,"Local bluegrass group!,
Train River is a collective of bluegrass musicians led by multi-instrumentalist Jeffree White. The repertoire includes many traditional bluegrass numbers and fiddle tunes, along with more modern additions which have become standards — tunes by Old & In the Way, David Grisman, and Phish — and some nonbluegrass surprises thrown in for fun and variety. See ,. “",0
0,9,2,9,9,Red Yarn (Kid’s show),Red Yarn (Kid’s show),Mississippi Pizza,Mississippi Pizza,2020-01-2,3552 N.Mississippi Ave.,Portland,OR,97227,5:30 pm,6:30 pm,,Red Yarn presents a kids show each week.,0
0,9,2,9,9,Temporary Lesbian Bar: New Year’s Eve Party,Temporary Lesbian Bar: New ...,Mississippi Pizza,Mississippi Pizza,2019-12-31,3552 N.Mississippi Ave.,Portland,OR,97227,9:00 pm,11:55 pm,,"Ring in the New Year with DJ’s, Dancing and conversation at this inclusive event., , ",0
0,9,2,9,9,Live in the Depths (Live Electronica),Live in the Depths (Live El...,Mississippi Pizza,Mississippi Pizza,2020-01-2,3552 N.Mississippi Ave.,Portland,OR,97227,8:00 pm,11:55 pm,,"Live in the Depths is an evening of hardware and/or live based music performances. The configuration is multiple live acts and one host DJ to bridge the gaps….. with pizza…. and underwater videos…. and pizza.,LitD is always first thursdays at the Atlantis Lounge.,LitD is always 21+ and $5 suggested donation., ",0
0,9,2,9,9,Sam Girl,Sam Girl,Mississippi Pizza,Mississippi Pizza,2020-01-1,3552 N.Mississippi Ave.,Portland,OR,97227,6:00 pm,8:00 pm,,"Sam Girl is a local 18 year old singer/songwriter from Salem, OR with a burning passion for playing and creating music. I have been singing my entire life and gravitate towards a combination of slow n’ sultry and feel good songs. Come out & indulge in the vibes my music has to offer! I can’t wait to meet you!, , , ",0
0,9,2,9,9,Wamba and Friends Party for 2020,Wamba and Friends Party for...,Mississippi Pizza,Mississippi Pizza,2020-01-3,3552 N.Mississippi Ave.,Portland,OR,97227,9:00 pm,12:00 am,,"AFRO WORLD MUSIC PDX PRESENTS,
Wamba and Friends Party for 2020,21+/$8/Doors at 8:30 p.m.,With original members of Obo Addy’s Kukrudu, ,, , and more special guests TBA!,Start off 2020 with a bang! Join Portland’s only world beat band , playing everything from Afrobeat to highlife, Caribbean, Afrofunk and Afrojazz jams!,Special guests Israel Annoh and , from ",0
0,9,2,9,9,Tallulah’s Daddy (kids show),Tallulah’s Daddy (kids show...,Mississippi Pizza,Mississippi Pizza,2020-01-1,3552 N.Mississippi Ave.,Portland,OR,97227,4:00 pm,5:00 pm,,Matt Lynch is Tallulah’s Daddy and he presents a fun show for kids of all ages.,0
0,9,2,9,9,Micah & Me: Kids New Year’s Eve Show,Micah & Me: Kids New Year’s...,Mississippi Pizza,Mississippi Pizza,2019-12-31,3552 N.Mississippi Ave.,Portland,OR,97227,5:30 pm,6:30 pm,,"Micah & Me present a fun and high energy show for kids.,
",0
0,9,2,9,9,Bingo & Bourbon with Brian Perez,Bingo & Bourbon with Brian ...,Mississippi Pizza,Mississippi Pizza,2019-12-30,3552 N.Mississippi Ave.,Portland,OR,97227,7:00 pm,11:00 pm,,"Brian Perez and his sidekick Mike will have you in stitches throughout the evening of Bingo. An entertaining event that has been held for over 6 years, Bingo & Bourbon has three rounds for you two try your luck at winning prizes and cash! With a new early start, you can come and play all three rounds or stay for one or two. Buy your Bingo Cards and Daubers at the event and wi big!",0
